"","TWII.Open","TWII.High","TWII.Low","TWII.Close","TWII.Volume","TWII.Adjusted"
"378",6991.709961,7097.649902,6991.709961,7085.669922,4139200,7085.64965
"379",7029.839844,7098.680176,6998.129883,7065.649902,3731800,7065.629687
"380",7194.220215,7330.830078,7177.72998,7309.830078,4987600,7309.809165
"381",7357.149902,7368.080078,7294.129883,7368.080078,4996800,7368.058998
"382",7213.319824,7234.120117,7170.359863,7233.620117,3616200,7233.599422
"383",7052.580078,7052.580078,6958.890137,7014.470215,4042800,7014.450146
"384",7147.259766,7151.330078,7049.580078,7070.350098,3467000,7070.329869
"385",7135.040039,7172.47998,6965.080078,7024.060059,3700600,7024.039963
"386",6920.75,7008,6903.850098,7002.540039,3308000,7002.520005
"387",6947.25,7010.930176,6927.310059,6977.359863,3136600,6977.339901
"388",7005.169922,7005.169922,6809.959961,6813.399902,4177000,6813.380409
"389",6941.5,7026.240234,6921.970215,7026.240234,4241600,7026.220132
"390",7022.279785,7082.359863,6993.200195,7024.580078,3941800,7024.559981
"391",7000.75,7216.580078,7000.75,7209.040039,4943200,7209.019414
"392",7313.080078,7357.689941,7278.899902,7325.620117,4737000,7325.599158
"393",7337.669922,7337.669922,7260.120117,7293.799805,4271800,7293.778937
"394",7272.490234,7311.299805,7213.109863,7292.339844,4123000,7292.31898
"395",7265.009766,7353.310059,7253.629883,7326.069824,4276400,7326.048864
"396",7374.379883,7376.689941,7181.689941,7196.5,3853200,7196.479411
"397",7189.680176,7213.689941,6996.779785,7000.740234,3594600,7000.720205
"398",6876.22998,6998.240234,6849.830078,6978.600098,3468400,6978.580132
"399",6927.459961,7053.560059,6898.290039,7040.899902,3446000,7040.879758
"400",6989.939941,7017.100098,6918.47998,6918.47998,3318600,6918.460187
"401",6966.120117,6994.799805,6837.25,6911.640137,3240400,6911.620362
"402",6974.069824,7050.310059,6935.589844,7030.720215,3047200,7030.7001
"403",6945.140137,6980.850098,6917.310059,6964.600098,2548200,6964.580172
"404",6950.879883,7106.640137,6929.870117,7080.970215,3440000,7080.949956
"405",7090.319824,7127.839844,7025.299805,7033.370117,3807800,7033.349995
"406",7092.850098,7111.700195,7021.319824,7046.109863,3494400,7046.089704
"407",6967.220215,6967.220215,6801.220215,6813.089844,3445000,6813.070351
"408",6802.959961,6811.569824,6675.089844,6699.819824,3458400,6699.800656
"409",6706.870117,6748.52002,6552.100098,6584.930176,3934800,6584.911336
"410",6534.669922,6603.100098,6384.140137,6412.629883,4126400,6412.611536
"411",6227.069824,6347.470215,6211.350098,6307.279785,3958400,6307.26174
"412",6560.72998,6668.450195,6548.359863,6658.689941,3317200,6658.670891
"413",6598.609863,6598.609863,6407.75,6424.77002,3529400,6424.751638
"414",6396.279785,6497.720215,6396.279785,6458.009766,3995200,6457.991289
"415",6438.490234,6438.490234,6249.52002,6251.950195,3718000,6251.932308
"416",6338.609863,6354.680176,6171.350098,6310.680176,3648800,6310.662121
"417",6198.299805,6202.140137,6020.700195,6052.450195,3130600,6052.432879
"418",5748.169922,5851.899902,5724.52002,5756.589844,3532000,5756.573374
"419",5953.879883,6027.290039,5747.299805,5800.870117,4704800,5800.853521
"420",5558.049805,5681.830078,5530.189941,5641.950195,4143800,5641.934054
"421",5910.759766,5982.640137,5858.189941,5970.379883,4413200,5970.362801
"422",6156.859863,6156.859863,6032.160156,6110.600098,4353800,6110.582615
"423",6016.560059,6182.209961,6011.709961,6182.209961,4144000,6182.192273
"424",6136.97998,6198.47998,6100.330078,6132.600098,4209000,6132.582552
"425",6056.700195,6164.589844,6028.77002,6060.830078,3768200,6060.812738
"426",6095.140137,6095.140137,5881.580078,5929.629883,3924400,5929.612918
"427",5534.720215,5719.279785,5534.720215,5719.279785,2947000,5719.263422
"428",5854,5854,5727.720215,5764.009766,2825800,5763.993275
"429",5764.47998,5840.089844,5672.390137,5703.720215,3026800,5703.703896
"430",5611.509766,5747.72998,5558.350098,5742.22998,3179600,5742.213552
"431",5566.560059,5590.52002,5505.700195,5505.700195,2945200,5505.684443
"432",5352.899902,5539.310059,5352.080078,5524.660156,3008200,5524.64435
"433",5374.27002,5411.720215,5206.399902,5206.399902,3213800,5206.385007
"434",5183.430176,5295.049805,5130.709961,5130.709961,3804400,5130.695282
"435",4996.060059,5025.72998,4971.359863,5020.439941,2205000,5020.425578
"436",5321.25,5321.25,5277.299805,5291.560059,3236800,5291.544919
"437",5225.049805,5246.259766,5178.680176,5246.259766,2673600,5246.244756
"438",5069.069824,5085.970215,5069.069824,5075.970215,1698000,5075.955692
"439",4993.790039,5024.430176,4924.72998,4960.399902,3068400,4960.385711
"440",4845.310059,4931.839844,4805.680176,4931.839844,2195600,4931.825734
"441",4988.850098,5045.450195,4890.319824,4942.720215,3491800,4942.706074
"442",4843.709961,4955.609863,4839.169922,4862.589844,2598000,4862.575932
"443",4706.129883,4730.509766,4706.129883,4730.509766,1710800,4730.496232
"444",4599.129883,4603.560059,4579.620117,4579.620117,1659800,4579.607015
"445",4301.330078,4391.950195,4301.330078,4366.870117,2183600,4366.857623
"446",4160.529785,4425.899902,4110.089844,4399.970215,4329200,4399.957626
"447",4622.549805,4622.549805,4395.609863,4406.52002,4528000,4406.507412
"448",4448.509766,4684.109863,4448.509766,4683.640137,4037400,4683.626737
"449",4707.75,4911.799805,4659.669922,4870.660156,4772600,4870.646221
"450",4925.740234,5010.569824,4836.509766,4995.060059,4325600,4995.045768
"451",4991.25,5015.120117,4876,4992.629883,4130200,4992.615599
"452",5077.009766,5095.97998,4965.399902,4978.259766,4516600,4978.245523
"453",4699.089844,4741.140137,4688.109863,4694.120117,3419000,4694.106687
"454",4468.080078,4777.22998,4468.080078,4742.330078,3785800,4742.31651
"455",4711.609863,4772.319824,4657.470215,4740.27002,3235200,4740.256458
"456",4652.629883,4706.180176,4593.859863,4638.569824,3284600,4638.556553
"457",4587.200195,4673.330078,4545.859863,4615.569824,2692800,4615.556619
"458",4425.25,4438.819824,4374.640137,4437.830078,3261800,4437.817381
"459",4537.430176,4541.350098,4422.75,4452.700195,3154600,4452.687456
"460",4362.529785,4475.930176,4362.529785,4439.799805,2769800,4439.787102
"461",4366.339844,4376.279785,4265.049805,4305.180176,3185400,4305.167859
"462",4266,4320.850098,4226.490234,4284.089844,3091600,4284.077587
"463",4120.509766,4191.370117,4089.929932,4089.929932,3195600,4089.91823
"464",3962.689941,4194.709961,3955.429932,4171.100098,3333800,4171.088164
"465",4158.759766,4172.490234,4081.659912,4160.540039,2829600,4160.528136
"466",4280.430176,4323.939941,4220.970215,4266.490234,3618400,4266.478028
"467",4265.649902,4315.080078,4244.049805,4271.799805,2964600,4271.787583
"468",4348.490234,4472.069824,4348.490234,4453.75,3900600,4453.737258
"469",4444.370117,4476.330078,4419.029785,4460.490234,3740400,4460.477473
"470",4436.120117,4567.759766,4418.240234,4518.430176,4199000,4518.417248
"471",4310.5,4356.97998,4292.080078,4356.97998,3566600,4356.967515
"472",4346.049805,4379.25,4289.129883,4307.259766,4004000,4307.247442
"473",4347.660156,4347.660156,4209.910156,4254.959961,3747400,4254.947787
"474",4213.069824,4261.319824,4190.02002,4225.069824,2784400,4225.057736
"475",4278.609863,4424.089844,4278.609863,4418.330078,3766800,4418.317437
"476",4479.140137,4524.379883,4456.439941,4472.660156,4553800,4472.64736
"477",4470.72998,4658.870117,4470.72998,4658.870117,5116600,4658.856788
"478",4665.040039,4694.399902,4617.169922,4655.569824,5446400,4655.556505
"479",4600.970215,4654.75,4401.049805,4481.27002,5326000,4481.257199
"480",4604.5,4676.459961,4588.140137,4613.720215,3884800,4613.707015
"481",4570.52002,4616.890137,4532.410156,4616.890137,3529400,4616.876928
"482",4706.22998,4725.060059,4628.220215,4648.02002,5395800,4648.006721
"483",4674.359863,4694.810059,4625.689941,4694.810059,4140400,4694.796627
"484",4661.689941,4723.700195,4622.490234,4694.52002,4417200,4694.506588
"485",4735.169922,4750.959961,4535.540039,4535.540039,4325600,4535.527063
"486",4517.049805,4523.129883,4359.549805,4405.859863,3253400,4405.847258
"487",4330.419922,4439.129883,4325.459961,4423.089844,3077800,4423.077189
"488",4430.100098,4434.430176,4385.779785,4413.450195,2211800,4413.437568
"489",4398.529785,4466.75,4396.259766,4425.080078,2233200,4425.067418
"490",4429.350098,4429.350098,4381.490234,4416.160156,1828000,4416.147522
"491",4463.299805,4602.209961,4463.299805,4589.040039,3194800,4589.02691
"492",4627.97998,4627.97998,4537.52002,4591.220215,3320800,4591.207079
"493",4725.259766,4778.52002,4687.569824,4698.310059,3626800,4698.296617
"494",4719.540039,4754.879883,4679.430176,4727.259766,4336400,4727.246241
"495",4780.439941,4817.439941,4752.910156,4789.839844,4666800,4789.82614
"496",4670.620117,4687.399902,4532.740234,4535.790039,3958600,4535.777062
"497",4515.100098,4546.709961,4472.450195,4502.740234,3040600,4502.727352
"498",4487.680176,4523.009766,4431.040039,4453.899902,3008000,4453.88716
"499",4442.379883,4532.359863,4423.140137,4532.359863,2691200,4532.346896
"500",4538.25,4579.240234,4521.470215,4521.470215,3055800,4521.457279
"501",4350.490234,4351.470215,4315.620117,4320.77002,2904600,4320.757658
"502",4374.779785,4382.430176,4313.189941,4353.700195,2642200,4353.687739
"503",4389.080078,4398.529785,4366.189941,4366.759766,2035000,4366.747272
"504",4304.350098,4304.350098,4242.609863,4242.609863,2569600,4242.597725
"505",4164.680176,4265.330078,4164.189941,4247.970215,2581800,4247.958061
"506",4277.100098,4285.120117,4240.080078,4259.97998,2399800,4259.967793
"507",4300.560059,4389.870117,4295.259766,4372.810059,2919000,4372.797548
"508",4422.560059,4422.560059,4366.410156,4389.970215,3048800,4389.957655
"509",4380.799805,4422.410156,4363.25,4363.25,2846200,4363.237517
"510",4438.299805,4507.299805,4432.160156,4471.25,3491000,4471.237208
"511",4562.680176,4574.740234,4494.589844,4494.589844,3619200,4494.576985
"512",4524.049805,4533.950195,4491.839844,4526.100098,2979600,4526.087148
"513",4448.240234,4575.950195,4448.240234,4575.950195,3746400,4575.937103
"514",4581.299805,4594.75,4466.419922,4466.419922,3957400,4466.407143
"515",4504.709961,4599.609863,4504.709961,4592.5,3611600,4592.486861
"516",4605.77002,4607.970215,4575.97998,4591.259766,3384600,4591.24663
"517",4572.970215,4585.279785,4475.169922,4491.779785,3134600,4491.766934
"518",4455.75,4520.669922,4428.290039,4498.370117,3217000,4498.357247
"519",4475.160156,4571.310059,4433.430176,4528.870117,3394200,4528.85716
"520",4483.910156,4513.990234,4436.939941,4436.939941,3045400,4436.927247
"521",4420.430176,4485.359863,4371.02002,4477.779785,2863800,4477.766974
"522",4407.950195,4452.959961,4394.759766,4430.180176,2839200,4430.167501
"523",4498.910156,4549.319824,4488.069824,4493.740234,3580600,4493.727378
"524",4548.529785,4556.819824,4492.700195,4518.560059,3066200,4518.547131
"525",4523.560059,4564.319824,4507.390137,4557.149902,3303400,4557.136864
"526",4528.27002,4528.27002,4408.509766,4425.830078,3906800,4425.817416
"527",4364.370117,4435.339844,4328.049805,4435.339844,3511000,4435.327154
"528",4442.709961,4549.97998,4429.509766,4541.419922,4128200,4541.406929
"529",4628.540039,4677.890137,4598.799805,4637.200195,5018400,4637.186928
"530",4604.839844,4662.359863,4597.890137,4653.629883,4139200,4653.616569
"531",4643.620117,4660.129883,4578.049805,4628.240234,3938200,4628.226993
"532",4605.919922,4688.629883,4605.919922,4671.02002,4484400,4671.006656
"533",4789.799805,4798.060059,4747.890137,4759.959961,5713200,4759.946343
"534",4782.209961,4794.939941,4743.759766,4754.649902,4327000,4754.636299
"535",4844.970215,4923.569824,4830.169922,4897.390137,5976000,4897.376125
"536",4940.850098,4991.589844,4915.399902,4971.319824,5243200,4971.305601
"537",4998.899902,5050.629883,4954.5,5041.390137,5435200,5041.375713
"538",5074.629883,5083.549805,5021.47998,5047.540039,5605000,5047.525598
"539",5090.5,5125.399902,5035.819824,5035.930176,6125000,5035.915768
"540",5060.25,5069.419922,4961.620117,4961.620117,5149600,4961.605922
"541",5022.600098,5124.180176,5015.819824,5124.180176,4549600,5124.165515
"542",5237.779785,5264.939941,5205.939941,5242.180176,6609200,5242.165178
"543",5248.779785,5365.810059,5226.490234,5346.379883,7001400,5346.364587
"544",5374.77002,5422.950195,5335.350098,5386.560059,7339800,5386.544648
"545",5468.490234,5468.490234,5367.990234,5390.700195,7301000,5390.684772
"546",5362.899902,5362.899902,5166.870117,5206.049805,6138600,5206.03491
"547",5214.959961,5286.450195,5194.930176,5210.839844,5029000,5210.824935
"548",5271.830078,5341.310059,5271.830078,5314.450195,5232400,5314.434991
"549",5428.919922,5477.970215,5401.299805,5473.779785,7837800,5473.764125
"550",5541.339844,5567.149902,5482.180176,5529.629883,8533200,5529.614062
"551",5590.700195,5624.279785,5521.879883,5556.220215,7273200,5556.204318
"552",5497.879883,5576.850098,5484.890137,5576.850098,5954800,5576.834142
"553",5534.580078,5608.959961,5435.040039,5443.560059,7470600,5443.544484
"554",5532.990234,5667.799805,5526.129883,5667.799805,7002600,5667.783589
"555",5784.899902,5788.209961,5696.560059,5781.959961,7954400,5781.943419
"556",5814.169922,5861.109863,5784.100098,5857.640137,7212600,5857.623378
"557",5814.419922,5898.759766,5765.810059,5892.680176,6466800,5892.663317
"558",5879.859863,5904.279785,5798.620117,5875.189941,6486200,5875.173132
"559",6009.669922,6025.850098,5965.47998,5997.169922,7799200,5997.152764
"560",6068.549805,6071.060059,5706.029785,5755.379883,10438800,5755.363417
"561",5764.47998,5797.629883,5648.100098,5781.660156,6013800,5781.643615
"562",5665.939941,5881.410156,5663.560059,5881.410156,5742200,5881.393329
"563",5887.47998,5925.919922,5856.129883,5886.109863,6273800,5886.093023
"564",5900.450195,5903.470215,5789.27002,5875.240234,6048800,5875.223425
"565",5913.129883,5987.22998,5824.419922,5880.77002,6519600,5880.753195
"566",5931.870117,5946.970215,5672.25,5705.049805,6312600,5705.033482
"567",5744.77002,5773.529785,5596.72998,5596.72998,5991400,5596.713968
"568",5627.540039,5649.240234,5571.930176,5614.060059,5284400,5614.043997
"569",5964.029785,5995.120117,5932.029785,5992.569824,5619800,5992.552679
"570",6285.600098,6356.290039,6256.290039,6330.399902,6844800,6330.381791
"571",6557.75,6562.77002,6326.759766,6379.939941,9164800,6379.921688
"572",6389.549805,6570.5,6372.939941,6566.700195,9475600,6566.681408
"573",6603.52002,6628.540039,6455.22998,6572.870117,10118400,6572.851312
"574",6510.220215,6587.620117,6483.209961,6583.870117,7952800,6583.851281
"575",6581.700195,6680.970215,6571.410156,6647.5,7872200,6647.480981
"576",6550.279785,6553.689941,6404.930176,6432.549805,6936000,6432.531401
"577",6449.459961,6512.069824,6435.490234,6485.140137,6229200,6485.121583
"578",6362.77002,6435.410156,6339.470215,6364.169922,6386600,6364.151714
"579",6446.399902,6520.040039,6427.629883,6489.089844,6753200,6489.071278
"580",6516.129883,6577.810059,6457.140137,6577.810059,6952000,6577.791239
"581",6750.040039,6784.259766,6620.529785,6655.589844,8821200,6655.570802
"582",6708.540039,6740.75,6590.790039,6703.620117,7998600,6703.600938
"583",6690.850098,6746.100098,6650.330078,6718.810059,7550800,6718.790836
"584",6650.509766,6781.140137,6650.509766,6737.290039,7378800,6737.270764
"585",6838.700195,6878.660156,6708.189941,6734.459961,7459200,6734.440693
"586",6780.370117,6830.240234,6649.950195,6683.109863,8110400,6683.090743
"587",6800.560059,6930.589844,6743.390137,6890.439941,8228800,6890.420228
"588",7033.330078,7033.330078,6892.689941,6954.100098,7423000,6954.080202
"589",7058.120117,7084.830078,6899.97998,6949.080078,8740600,6949.060197
"590",6915,6931.290039,6847.759766,6893.140137,5761400,6893.120415
"591",6887.879883,6907.870117,6716.330078,6786.060059,5706000,6786.040644
"592",6825.72998,6829.660156,6743.149902,6767.100098,4586200,6767.080737
"593",6907.319824,6907.319824,6628.02002,6628.02002,5640800,6628.001057
"594",6636.839844,6640.439941,6394.339844,6414.390137,5955800,6414.371785
"595",6478.459961,6512.220215,6389.939941,6462.27002,4270400,6462.251531
"596",6458.620117,6567.370117,6353.779785,6567.370117,4319400,6567.351328
"597",6552.580078,6586.200195,6443.859863,6448.22998,4737200,6448.211532
"598",6362.220215,6383.97998,6188.700195,6225.560059,4354600,6225.542247
"599",6220.540039,6257.129883,6143.240234,6220.810059,4067200,6220.792261
"600",6239.509766,6306.459961,6191.580078,6195.910156,3744200,6195.89243
"601",6246.850098,6279.359863,6100.080078,6144.529785,3694000,6144.512206
"602",6187.970215,6231.879883,6151.509766,6231.149902,3203200,6231.132075
"603",6256.379883,6348.740234,6193.089844,6341.209961,3511800,6341.191819
"604",6206.310059,6262.290039,6197.470215,6197.470215,3407200,6197.452484
"605",6230.759766,6511.970215,6191.629883,6380.080078,5013200,6380.061825
"606",6427.879883,6497.379883,6404.379883,6457.609863,4859200,6457.591388
"607",6515.640137,6527.859863,6460.910156,6463.560059,4081400,6463.541566
"608",6512.419922,6522.129883,6391.149902,6391.149902,3634600,6391.131617
"609",6485.330078,6503.97998,6381.419922,6432.160156,3719800,6432.141754
"610",6445.850098,6593.779785,6433.689941,6578.970215,3790000,6578.951392
"611",6613.720215,6686.700195,6600.910156,6667.529785,5084600,6667.510709
"612",6632.97998,6685.279785,6607.620117,6665.399902,4293000,6665.380832
"613",6691.02002,6693.439941,6615.899902,6649.910156,3910000,6649.891131
"614",6675.810059,6745.310059,6656.890137,6715.220215,4519000,6715.201002
"615",6667.97998,6692.759766,6629.830078,6668.140137,4213200,6668.121059
"616",6696.720215,6803.830078,6696.720215,6748.180176,5196000,6748.160869
"617",6807.459961,6807.459961,6739.049805,6769.859863,3974800,6769.840495
"618",6795.22998,6797.720215,6525.899902,6530.819824,4624600,6530.801139
"619",6584.899902,6657.169922,6568.910156,6639.410156,3484400,6639.391161
"620",6672.279785,6774.279785,6651.859863,6738.600098,4834400,6738.580818
"621",6863.859863,6878.680176,6770.509766,6780.299805,5189000,6780.280406
"622",6851.959961,6870.580078,6791.75,6850.990234,4515600,6850.970634
"623",6921.640137,6961.450195,6861.02002,6938.859863,5191200,6938.840011
"624",6995.5,7002.319824,6904.879883,6953.339844,5426600,6953.31995
"625",6979.410156,7030.129883,6955.370117,6985.319824,5753600,6985.299839
"626",6987.790039,7023.669922,6926.27002,6980.879883,5020600,6980.85991
"627",7046.459961,7046.459961,6950.919922,6973.279785,5299200,6973.259834
"628",7008.180176,7059.459961,6954.299805,7028.430176,4144400,7028.410067
"629",7038.72998,7142.629883,7038.72998,7142.629883,5615400,7142.609448
"630",7185.52002,7185.52002,7070.720215,7083.629883,5961400,7083.609616
"631",7063.470215,7068.430176,6944.5,7027.109863,5035400,7027.089759
"632",7111.149902,7132.109863,7044.700195,7077.709961,5679600,7077.689711
"633",7036.470215,7084.589844,6986.290039,7056.709961,5150200,7056.689772
"634",7129.430176,7138.939941,6921.040039,6955.870117,6550000,6955.850216
"635",6979.72998,7013.600098,6827.160156,6848.240234,4982800,6848.220641
"636",6886.700195,6888.089844,6775.870117,6868.649902,5078400,6868.630251
"637",6858.870117,6909.160156,6836.959961,6882.870117,3538400,6882.850425
"638",6904.450195,6921.850098,6812.060059,6909.02002,3696000,6909.000253
"639",6878.339844,6933.509766,6864.910156,6898.899902,3640000,6898.880164
"640",6949.5,7037.470215,6931.549805,7034.959961,4410000,7034.939834
"641",7091.819824,7132.330078,7062.490234,7069.509766,4547600,7069.48954
"642",7034.27002,7051.779785,6931.799805,6931.799805,3537400,6931.779973
"643",6843.27002,6904.640137,6746.299805,6789.77002,4096400,6789.750594
"644",6843.689941,6854.589844,6786.790039,6788.580078,2661000,6788.560656
"645",6784.910156,6784.910156,6647.319824,6733.22998,3529000,6733.210717
"646",6785.700195,6824.649902,6629.100098,6654.799805,3871400,6654.780765
"647",6766.759766,6859.790039,6762.680176,6838.25,3082400,6838.230436
"648",6840.27002,6865.919922,6800.350098,6809.410156,2951200,6809.390674
"649",6816.419922,6827.890137,6663.839844,6719.209961,3765600,6719.190737
"650",6678.240234,6753.72998,6658.72998,6690.75,3009200,6690.730858
"651",6727.419922,6824.649902,6711.160156,6809.859863,3223200,6809.84038
"652",6844.910156,6848.959961,6760.049805,6825.950195,3066000,6825.930666
"653",6834.629883,7019.75,6807.620117,7019.75,4414000,7019.729916
"654",6966.180176,7057.009766,6961.009766,7039.77002,4190000,7039.749879
"655",7060.660156,7131.310059,7011.359863,7104.649902,4667200,7104.629576
"656",7167.240234,7178.540039,7121.209961,7153.129883,4596200,7153.109418
"657",7192.160156,7240.339844,7169.399902,7224.589844,4238800,7224.569174
"658",7263.22998,7350.879883,7202.689941,7313.990234,5261400,7313.969309
"659",7344.259766,7363.109863,7250.720215,7250.720215,4678400,7250.69947
"660",7507.490234,7507.490234,7286.819824,7332.080078,5713400,7332.059101
"661",7300.009766,7355.959961,7295.850098,7337.140137,3511000,7337.119145
"662",7337.040039,7350.919922,7218.180176,7256.950195,3366800,7256.929433
"663",7269.899902,7362.160156,7252.330078,7346.259766,3504400,7346.238748
"664",7414.959961,7457.399902,7391.839844,7440.240234,4713200,7440.218948
"665",7502.689941,7513.72998,7451.299805,7477.299805,5246000,7477.278412
"666",7463.390137,7526.549805,7434.830078,7526.549805,4007200,7526.528271
"667",7523,7558.879883,7439.029785,7502.459961,4405600,7502.438496
"668",7522.830078,7526.22998,7463.410156,7469.029785,4144200,7469.008416
"669",7493.97998,7534.660156,7352.22998,7376.759766,4639400,7376.738661
"670",7372.109863,7386.990234,7280.040039,7324.220215,3257400,7324.19926
"671",7298.370117,7361.930176,7284.330078,7345.220215,3383600,7345.1992
"672",7332.490234,7354.799805,7257.629883,7284.609863,2706200,7284.589022
"673",7385.839844,7436.290039,7378.970215,7429.97998,3576200,7429.958723
"674",7456.569824,7534.549805,7443.879883,7509.169922,4198800,7509.148438
"675",7581.379883,7599.620117,7492.620117,7545.290039,4968000,7545.268452
"676",7415.160156,7483.430176,7391.629883,7411.879883,4034400,7411.858677
"677",7424.240234,7437.97998,7381.02002,7437.97998,3274000,7437.9587
"678",7479.509766,7566.879883,7447.540039,7536.049805,4920600,7536.028244
"679",7617.790039,7619.029785,7562.899902,7608.660156,5540000,7608.638388
"680",7615.609863,7635.660156,7500.319824,7503.310059,5664000,7503.288591
"681",7572.790039,7597.790039,7506.77002,7571.959961,4741200,7571.938297
"682",7620.169922,7620.169922,7537.200195,7599.879883,4193400,7599.858139
"683",7484.459961,7607.410156,7471.529785,7596.600098,4785600,7596.578364
"684",7649.069824,7700.419922,7618.790039,7695.75,5239000,7695.727982
"685",7778.350098,7780.660156,7692.580078,7710.399902,6033800,7710.377843
"686",7712.029785,7738.040039,7691.390137,7715.100098,4219000,7715.078025
"687",7712.330078,7758.129883,7691.209961,7751.319824,4011000,7751.297648
"688",7808.029785,7811.919922,7753.52002,7753.52002,4478600,7753.497837
"689",7751.75,7774.399902,7675.609863,7701.5,4621000,7701.477966
"690",7692.75,7710.819824,7577.890137,7607.930176,4868600,7607.908409
"691",7651.640137,7671.910156,7614.75,7649.279785,3945200,7649.2579
"692",7701.189941,7751.680176,7658.220215,7668.399902,3758000,7668.377963
"693",7635.089844,7657.339844,7586.529785,7657.339844,3260600,7657.317936
"694",7637.439941,7675.149902,7533.950195,7533.950195,3735200,7533.928641
"695",7417.129883,7426.470215,7233.629883,7355.689941,5153800,7355.668897
"696",7428.720215,7433.209961,7340.080078,7340.080078,3621000,7340.059078
"697",7238.299805,7336.649902,7218.890137,7335.180176,3131000,7335.15919
"698",7339.359863,7368.279785,7314.970215,7322.930176,2929000,7322.909225
"699",7375.819824,7467.040039,7365.259766,7467.040039,3706800,7467.018676
"700",7471.609863,7481.580078,7412.740234,7417.459961,3193400,7417.438739
"701",7516.399902,7521.009766,7450.680176,7463.049805,3327200,7463.028453
"702",7562.589844,7562.589844,7512.5,7536.700195,2950400,7536.678633
"703",7613.339844,7614.540039,7576.279785,7593.490234,3245200,7593.468509
"704",7603.680176,7670.759766,7555.830078,7668.060059,3483200,7668.03812
"705",7682.75,7709.890137,7658.600098,7670.930176,4008400,7670.908229
"706",7651.129883,7695.109863,7639.569824,7665.629883,3472400,7665.607951
"707",7701.970215,7792.680176,7699.319824,7792.680176,4253800,7792.657881
"708",7875.47998,7875.47998,7733.209961,7733.209961,5580800,7733.187836
"709",7766.680176,7803.359863,7737.589844,7766.689941,4668200,7766.667721
"710",7767.97998,7797.410156,7751.060059,7759.97998,4462200,7759.957779
"711",7741.720215,7741.720215,7649.189941,7682.970215,4312200,7682.948234
"712",7694.899902,7714.700195,7671.540039,7687.149902,3229800,7687.127909
"713",7723.129883,7735.910156,7696.100098,7714.560059,3854600,7714.537987
"714",7718.779785,7784.279785,7716.359863,7756.310059,4332400,7756.287868
"715",7795.259766,7818,7733.75,7739.160156,4478000,7739.138014
"716",7614.410156,7633.5,7490.910156,7490.910156,5113000,7490.888725
"717",7582.689941,7604.549805,7569.240234,7582.209961,3368600,7582.188268
"718",7615.950195,7659.819824,7549.009766,7649.22998,4044400,7649.208096
"719",7715.640137,7741.850098,7671.990234,7677.620117,4569600,7677.598151
"720",7733.509766,7738.029785,7658.509766,7684.669922,3625600,7684.647936
"721",7685.140137,7707.109863,7650.77002,7650.910156,3648400,7650.888267
"722",7704.689941,7783.200195,7704.689941,7775.640137,4278400,7775.61789
"723",7802.27002,7802.27002,7731.009766,7768.709961,4230200,7768.687734
"724",7747.600098,7797.419922,7742.919922,7797.419922,4522800,7797.397613
"725",7822.660156,7829.410156,7631.060059,7677.910156,5702200,7677.88819
"726",7709.959961,7795.069824,7700.759766,7795.069824,4659000,7795.047522
"727",7793.140137,7841.509766,7770.200195,7819.129883,4857800,7819.107512
"728",7838.529785,7846.779785,7792.560059,7807.620117,4637400,7807.597779
"729",7801.299805,7801.299805,7724.580078,7751.600098,3958400,7751.57792
"730",7804.700195,7836.430176,7728.879883,7742.169922,4446200,7742.147771
"731",7690.439941,7753.629883,7688,7753.629883,3473600,7753.607699
"732",7797.649902,7827.140137,7787.27002,7787.27002,3749600,7787.24774
"733",7850.049805,7871.589844,7823.339844,7856,3844600,7855.977524
"734",7892.75,7910.879883,7873.220215,7901.5,4158200,7901.477394
"735",7935.339844,7988.149902,7928.089844,7963.540039,4802600,7963.517255
"736",8007.5,8009,7965.370117,7972.589844,4429400,7972.567034
"737",8007.540039,8079.620117,8007.540039,8057.490234,5306400,8057.467182
"738",8088.009766,8088.009766,8031.490234,8053.830078,4764000,8053.807036
"739",8078.910156,8118.629883,8060.330078,8112.279785,5184200,8112.256576
"740",8155.169922,8188.799805,8138.580078,8188.109863,5857800,8188.086437
"741",8222.419922,8240.450195,8143.450195,8207.849609,6429400,8207.826127
"742",8277.709961,8283.639648,8162.540039,8211.400391,6762000,8211.376898
"743",8237.099609,8327.870117,8216.919922,8327.620117,6421600,8327.596292
"744",8344.55957,8369.549805,8233.589844,8237.419922,7133000,8237.396354
"745",8266.870117,8290.660156,8178.930176,8280.900391,5764400,8280.876699
"746",8291.519531,8357.900391,8281.719727,8323.820312,5857000,8323.796498
"747",8343.730469,8356.969727,8262.580078,8309.370117,5246000,8309.346344
"748",8229.25,8257.830078,8194.80957,8196.55957,4925600,8196.53612
"749",8245.860352,8313.94043,8237.669922,8289.980469,4837200,8289.956751
"750",8340.599609,8380.230469,8325.820312,8356.889648,5643400,8356.865739
"751",8290.379883,8367.650391,8290.379883,8337.820312,5100400,8337.796458
"752",8387.660156,8395.389648,8227.299805,8249,5582400,8248.976399
"753",8309.19043,8309.19043,8191.439941,8220.929688,5009800,8220.906167
"754",8189.5,8208.209961,8107.549805,8127.870117,4596800,8127.846863
"755",7986.430176,8015.950195,7912.850098,7927.310059,4907200,7927.287378
"756",7845.299805,7938.140137,7828.339844,7872.990234,3663800,7872.96771
